t	CL	CD	CM
250.0003931	2.4619429093999992e-5	0.038861259846	1.0912739068999998e-5
250.0073997135135	-4.3184356307434905e-7	0.0389063706982734	2.0535151509978573e-8
250.01440632702702	-3.542894540853036e-7	0.03864461253818879	4.996616593882512e-8
250.02141294054053	-3.0134668456879795e-7	0.03844612654749636	6.956578400234521e-8
250.02841955405404	-2.720561196177357e-7	0.03828559176208161	7.801326687180178e-8
250.03542616756755	-2.6099908500864385e-7	0.038150702143484205	7.772341218330338e-8
250.0424327810811	-2.660149770676005e-7	0.03803441923991112	7.045126819358483e-8
250.0494393945946	-2.7278201104054157e-7	0.037932295700033834	6.267739481296752e-8
250.0564460081081	-2.8060898545849745e-7	0.03784131977396782	5.5005442498554775e-8
250.06345262162162	-2.852589536048784e-7	0.037759354780546824	4.9156452390317645e-8
250.07045923513513	-2.851218450740037e-7	0.0376848280097657	4.572553771258783e-8
250.07746584864864	-2.8187832219397545e-7	0.037616527124241676	4.40026667195592e-8
250.08447246216215	-2.759848619537614e-7	0.03755352171774033	4.355892910765229e-8
250.09147907567566	-2.669400177817159e-7	0.03749512401594489	4.428097036854673e-8
250.09848568918918	-2.5738493923911096e-7	0.037440735521938155	4.4996957355866525e-8
250.1054923027027	-2.4643670411041205e-7	0.037389868971073666	4.620782167325303e-8
250.11249891621623	-2.3500652881553356e-7	0.03734212232048243	4.736894578211547e-8
250.11950552972974	-2.230651457332258e-7	0.03729715923424	4.856630710366645e-8
250.12651214324325	-2.118585416667075e-7	0.0372546943436899	4.9443088310082155e-8
250.13351875675676	-2.0108362955548297e-7	0.03721448607535567	5.007960222499686e-8
250.14052537027027	-1.8859540057834838e-7	0.03717632466507201	5.148700923242751e-8
250.14753198378378	-1.7706837459148587e-7	0.037140028913216716	5.260107397230481e-8
250.1545385972973	-1.6515836605986898e-7	0.03710544029408017	5.399357009687612e-8
250.1615452108108	-1.5224652091079198e-7	0.03707242107422017	5.586607192965533e-8
250.1685518243243	-1.3918956005411017e-7	0.03704084841272495	5.7899261588463986e-8
250.17555843783782	-1.2390294143575723e-7	0.03701061377606126	6.081788378185794e-8
250.18256505135136	-1.086787192354792e-7	0.03698162047914789	6.374485458963785e-8
250.18957166486487	-8.999562014154661e-8	0.03695378153974766	6.798007929169749e-8
250.19657827837838	-7.055109972453381e-8	0.03692702001943407	7.248965570705009e-8
250.2035848918919	-4.955956406369428e-8	0.03690126531202802	7.755286496929466e-8
250.2105915054054	-2.505501126309953e-8	0.036876453928619636	8.388208313266838e-8
250.21759811891891	1.8221045040971624e-9	0.03685252777159944	9.105628147367972e-8
250.22460473243243	3.0603451397966646e-8	0.03682943491215256	9.881674183646142e-8
250.23161134594594	6.427044291319813e-8	0.03680712693459626	1.0835092482868831e-7
250.23861795945945	1.0073469124952503e-7	0.036785559742120576	1.1879277124647452e-7
250.24562457297296	1.4277998625420905e-7	0.0367646927834137	1.311914329928757e-7
250.2526311864865	1.9020374872382696e-7	0.03674448698036086	1.454181818496324e-7
250.2596378	2.4306167165201937e-7	0.03672490431956824	1.6145276257185219e-7
