t	CL	CD	CM
250.0003931	1.9836182475999996e-5	0.038861259847	9.048902952299997e-6
250.0073997135135	-4.3240650940494436e-7	0.038906370698441876	2.0384436639697317e-8
250.01440632702702	-3.550822313268354e-7	0.038644612530941064	4.9676640339237635e-8
250.02141294054053	-3.0209668868608116e-7	0.0384461265483581	6.931803980029356e-8
250.02841955405404	-2.728824986731622e-7	0.03828559176158614	7.773125895244812e-8
250.03542616756755	-2.6255214847741814e-7	0.03815070214329852	7.716793786600777e-8
250.0424327810811	-2.6665797961142074e-7	0.03803441923959089	7.025117345950553e-8
250.0494393945946	-2.7410759683250106e-7	0.0379322957002917	6.221100335085274e-8
250.0564460081081	-2.8210804942583527e-7	0.03784131978242083	5.4487202000665406e-8
250.06345262162162	-2.866151034734163e-7	0.03775935474913832	4.860719932333064e-8
250.07045923513513	-2.8748593242575667e-7	0.037684828039718385	4.4938268578384465e-8
250.07746584864864	-2.8434798346242405e-7	0.03761652713239468	4.313659537043918e-8
250.08447246216215	-2.788275645155565e-7	0.037553521728296735	4.25618259499257e-8
250.09147907567566	-2.7064178800399976e-7	0.03749512402758956	4.304827484316284e-8
250.09848568918918	-2.612450487141511e-7	0.03744073552281457	4.3684622610806095e-8
250.1054923027027	-2.509404759677586e-7	0.03738986896376886	4.464926885203385e-8
250.11249891621623	-2.403596281246203e-7	0.037342122309951965	4.553469566701748e-8
250.11950552972974	-2.2939390260782977e-7	0.03729715923425826	4.638269552659992e-8
250.12651214324325	-2.1897478925771643e-7	0.03725469434561519	4.6970411147707814e-8
250.13351875675676	-2.0917124517734332e-7	0.037214486077320176	4.73251435469547e-8
250.14052537027027	-1.9843281180890041e-7	0.03717632465294441	4.809469794458424e-8
250.14753198378378	-1.8858202828149495e-7	0.037140028915352015	4.866097899320384e-8
250.1545385972973	-1.7845054286212686e-7	0.03710544030012542	4.945736667836167e-8
250.1615452108108	-1.6772091689812935e-7	0.03707242107426515	5.0583269028556366e-8
250.1685518243243	-1.5693572387141095e-7	0.03704084841410417	5.183638403564671e-8
250.17555843783782	-1.447957962105835e-7	0.037010613777069296	5.366808249740847e-8
250.18256505135136	-1.3281283743066906e-7	0.0369816204790852	5.551422501486077e-8
250.18957166486487	-1.1866297930964269e-7	0.036953781540901155	5.818542695398895e-8
250.19657827837838	-1.0392352909190838e-7	0.03692702001869343	6.109232894099734e-8
250.2035848918919	-8.819002706914436e-8	0.036901265340959555	6.43588152605901e-8
250.2105915054054	-7.043647285155147e-8	0.03687645392925068	6.837306104271052e-8
250.21759811891891	-5.1246376259110855e-8	0.036852527772589	7.289984345001009e-8
250.22460473243243	-3.096776385608131e-8	0.03682943491193871	7.7791959179585e-8
250.23161134594594	-7.893656076815658e-9	0.0368071269328452	8.369686364866653e-8
250.23861795945945	1.6923840765473437e-8	0.03678555974311911	9.016588887331838e-8
250.24562457297296	4.490590302926667e-8	0.03676469278519432	9.772865148149452e-8
250.2526311864865	7.564159187368024e-8	0.03674448698211495	1.0626108895546206e-7
250.2596378	1.0955799399593525e-7	0.03672490432036126	1.158264154025652e-7
250.26664441351352	1.4734389863281448e-7	0.03670592084500807	1.267191892157746e-7
250.27365102702703	1.8980724270911423e-7	0.036687505632112975	1.391528845576106e-7
250.28065764054054	2.3695136291719084e-7	0.036669630669778124	1.5312474049568863e-7
250.28766425405405	2.907319742404177e-7	0.036652270106237804	1.6933160438960648e-7
250.29467086756756	3.5136917797216574e-7	0.0366353996446058	1.8753455780223629e-7
250.30167748108107	4.2038824291667054e-7	0.03661899749780519	2.0873235411641209e-7
250.30868409459458	4.986813254634239e-7	0.036603042369548346	2.3296569642222806e-7
250.3156907081081	5.883686046624072e-7	0.0365875147334879	2.609891463320459e-7
250.32269732162163	6.9123441407371e-7	0.03657239620204914	2.93419652783734e-7
250.32970393513514	8.095191930639519e-7	0.0365576695474341	3.3101251384863e-7
250.33671054864865	9.459109131485798e-7	0.036543318347563296	3.7467541965535e-7
250.34371716216216	1.103206951113477e-6	0.036529327681199354	4.253881273022739e-7
250.35072377567568	1.2860670931985289e-6	0.03651568300406355	4.847661224674603e-7
250.3577303891892	1.497678503509919e-6	0.036502370752208996	5.538868923569407e-7
250.3647370027027	1.7425847906227021e-6	0.03648937806052547	6.342816644224999e-7
250.3717436162162	2.028678505457525e-6	0.036476692784153955	7.287952895230618e-7
250.37875022972972	2.3601418875693286e-6	0.036464303389107	8.387150700965058e-7
250.38575684324323	2.7462842286856544e-6	0.03645219907409842	9.672800998544025e-7
250.39276345675674	3.1967366427828244e-6	0.03644036947313092	1.1178499219593458e-6
250.39977007027028	3.720493846644496e-6	0.03642880476553585	1.2934176702112406e-6
250.4067766837838	4.331114362081735e-6	0.0364174956273848	1.4987263843480335e-6
250.4137832972973	5.043127304477235e-6	0.03640643325230911	1.7386687712002397e-6
250.4207899108108	5.872642685163626e-6	0.0363956091466047	2.018800413843833e-6
250.42779652432432	6.839645253818833e-6	0.03638501529570163	2.3459666260315837e-6
250.43480313783783	7.967965077229283e-6	0.036374644032749245	2.728384200296472e-6
250.44180975135134	9.282453426696513e-6	0.0363644880607413	3.174474455985349e-6
250.44881636486485	1.0815835440017807e-5	0.03635454042925881	3.6954723178158624e-6
250.45582297837836	1.2604198322128666e-5	0.036344794475236517	4.303711763583932e-6
250.46282959189188	1.4688923618067221e-5	0.03633524384106543	5.013327351165092e-6
250.46983620540541	1.712107340404639e-5	0.036325882434988806	5.841803339150172e-6
250.47684281891893	1.9957361670770798e-5	0.036316704447355616	6.808482742079924e-6
