t	CL	CD	CM
1.2e-6	0.4822357974299998	7874.464667999998	0.22088670417999995
0.007008205805805806	-1.8630719688061263e-6	0.25543244619298333	-3.0355182893466486e-7
0.014015211611611612	-1.7059555464670393e-6	0.18601125312624733	-2.690822561905304e-7
0.021022217417417416	-1.668200721189163e-6	0.15323618647599332	-2.708010038141673e-7
0.028029223223223224	-1.564350114247343e-6	0.1332078471614242	-2.2640179151829758e-7
0.03503622902902903	-1.554939561833462e-6	0.1193871218852578	-2.2705804334575093e-7
0.04204323483483483	-1.5312996308303697e-6	0.10913315105359755	-2.19410482286159e-7
0.04905024064064064	-1.4623889729717966e-6	0.10114694480115027	-1.8603950126326303e-7
0.05605724644644645	-1.4663656074085286e-6	0.09466478230344673	-1.8838405606541825e-7
0.06306425225225225	-1.4608378197576798e-6	0.08921840878807895	-1.8507516229979107e-7
0.07007125805805806	-1.4455212443992748e-6	0.08456889107715988	-1.7713752056550451e-7
0.07707826386386386	-1.429597550834051e-6	0.0805525502739963	-1.6701493482202683e-7
0.08408526966966967	-1.418565569828683e-6	0.07704151593066277	-1.5984492126127802e-7
0.09109227547547548	-1.4106274711145721e-6	0.07394474742342169	-1.5388466616842976e-7
0.09809928128128129	-1.3993158029423147e-6	0.07119181129449174	-1.470829936302324e-7
0.10510628708708708	-1.3893775946441463e-6	0.06872606542895578	-1.4062509604128633e-7
0.11211329289289289	-1.3777594470895379e-6	0.06650177037627127	-1.3367590706293663e-7
0.1191202986986987	-1.3661250308810431e-6	0.0644837453212805	-1.2729935193970736e-7
0.12612730450450452	-1.3500566900032075e-6	0.06264249191037627	-1.1995076058273796e-7
0.1331343103103103	-1.3597415050707378e-6	0.060956592767239616	-1.245582429019113e-7
0.1401413161161161	-1.35344238444898e-6	0.059405664014257384	-1.215578646814055e-7
0.14714832192192193	-1.3478415195861402e-6	0.05797261490173279	-1.183148390337883e-7
0.15415532772772772	-1.3355839310939931e-6	0.05664610578859132	-1.1219035494775038e-7
0.16116233353353354	-1.3218875178845456e-6	0.055413046070617915	-1.0461718216129833e-7
0.16816933933933934	-1.326929955212086e-6	0.05426439216849095	-1.0735485608072751e-7
0.17517634514514516	-1.312003338568173e-6	0.05319083370582266	-9.907689632480772e-8
0.18218335095095095	-1.3113297323797989e-6	0.05218441294239298	-9.80383243412024e-8
0.18919035675675674	-1.3101763936977976e-6	0.0512380008586027	-9.752679909862798e-8
0.19619736256256257	-1.3079639273369183e-6	0.05034671870693879	-9.596759049104101e-8
0.20320436836836836	-1.299676750639955e-6	0.04950746199832153	-9.158709010254408e-8
0.21021137417417418	-1.2904315888464462e-6	0.04871377475474517	-8.783394933276526e-8
0.21721837997997998	-1.2805516552826724e-6	0.047963389076811504	-8.247780073593862e-8
0.2242253857857858	-1.2724445079053576e-6	0.04725190931529095	-7.865405740393314e-8
0.2312323915915916	-1.2405198965800333e-6	0.046576073900113146	-6.174407057944034e-8
0.23823939739739738	-1.215352323779926e-6	0.04593350086718885	-5.0233160285852446e-8
0.2452464032032032	-1.1962452544714955e-6	0.045321631206207254	-4.154856692068343e-8
0.252253409009009	-1.1758383053427408e-6	0.04473832009784367	-3.1978414064488823e-8
0.2592604148148148	-1.151589091474458e-6	0.044182514065842844	-2.1384626797871257e-8
0.26626742062062064	-1.1215818525483414e-6	0.043651334633020476	-8.100356141832797e-9
0.2732744264264264	-1.0898042521060721e-6	0.043142818795405616	5.084385264394136e-9
0.28028143223223223	-1.0540355328034086e-6	0.04265465968419192	1.945493255458984e-8
0.28728843803803805	-1.0103336605904074e-6	0.04218788423805609	3.7111343017704955e-8
0.2942954438438438	-9.897453710544472e-7	0.041739812945818536	4.0101043787754055e-8
0.30130244964964964	-9.460651005638064e-7	0.04130939074945397	5.524187938272412e-8
0.30830945545545546	-8.906634582727018e-7	0.040895015322434634	7.382442127191534e-8
0.3153164612612613	-8.25633290475414e-7	0.040496140027478186	9.626969786460115e-8
0.32232346706706705	-7.484684780338267e-7	0.04011425141761142	1.2249378495978708e-7
0.32933047287287287	-6.585550353648491e-7	0.039743896805590505	1.5348572288918766e-7
0.3363374786786787	-5.524871691599534e-7	0.03938464411888554	1.9031773708414764e-7
0.34334448448448446	-4.2713845808373473e-7	0.03903617021124097	2.3228121799076957e-7
0.3503514902902903	-2.815952026290045e-7	0.03869813760724467	2.825012385860853e-7
0.3573584960960961	-1.0899612821613984e-7	0.038370198772506796	3.41042311467081e-7
0.3643655019019019	9.270626586286348e-8	0.038052006365745385	4.098496276088559e-7
0.3713725077077077	3.2722535492605316e-7	0.03774326232256492	4.89887801492843e-7
0.3783795135135135	6.023231575789788e-7	0.03744352855211247	5.830911574351431e-7
0.38538651931931933	9.226994320832116e-7	0.0371525292614449	6.916534869298588e-7
0.3923935251251251	1.2958016085996371e-6	0.03686993913259591	8.173454095655799e-7
0.3994005309309309	1.728170942129624e-6	0.03659544702685833	9.633870823112299e-7
0.40640753673673674	2.234991373395358e-6	0.03632875194511861	1.1323394916407361e-6
0.41341454254254256	2.8230603446656525e-6	0.036069565501661	1.3291639189860877e-6
0.42042154834834833	3.5074552813481697e-6	0.03581760895917249	1.5579387202749458e-6
0.42742855415415415	4.304952688650706e-6	0.03557265095355483	1.8227073204676098e-6
0.43443555995995997	5.234400016009723e-6	0.03533436432727071	2.1316421809483188e-6
0.4414425657657658	6.31720675122955e-6	0.03510254033709492	2.491129809929818e-6
0.44844957157157156	7.580717791450969e-6	0.034876944069963015	2.910889898133425e-6
0.4554565773773774	9.051434349530349e-6	0.034657350257863664	3.397941498801975e-6
0.4624635831831832	1.076719692660373e-5	0.03444354403564609	3.966195918404775e-6
0.46947058898898897	1.2768088637011958e-5	0.03423531928730284	4.628887182955059e-6
0.4764775947947948	1.5101449369307981e-5	0.034032508393849206	5.4014598037252904e-6
0.4834846006006006	1.7823874018680007e-5	0.03383486325047378	6.302342923862766e-6
0.49049160640640643	2.0999296225332685e-5	0.03364223399994814	7.353286592233651e-6
0.4974986122122122	2.470321016147335e-5	0.0334544405859632	8.578711932360864e-6
0.504505618018018	2.902588360843587e-5	0.033271338575425885	1.0008194477421092e-5
0.5115126238238238	3.406563698636613e-5	0.033093253371959425	1.1674879373703872e-5
0.5185196296296296	3.9944231264384036e-5	0.032919466995799444	1.361887449489e-5
0.5255266354354354	4.680143893480307e-5	0.032749839817908154	1.5886164857120858e-5
0.5325336412412413	5.479917396282101e-5	0.03258425604691614	1.8530252412448768e-5
0.5395406470470471	6.412693058487484e-5	0.03242259350746361	2.161373189699248e-5
0.5465476528528529	7.500632995062015e-5	0.03226472224694768	2.5209719805025482e-5
0.5535546586586586	8.769560373897566e-5	0.03211051672114005	2.9403485825722916e-5
0.5605616644644644	0.00010249684964625755	0.03195985749643017	3.429470783188196e-5
0.5675686702702702	0.00011976033328918495	0.03181264266823965	3.999895307012579e-5
0.5745756760760761	0.00013989396947518246	0.031668778706531765	4.665081720977823e-5
0.5815826818818819	0.00016337481273980066	0.03152815605834599	5.4407712446102936e-5
0.5885896876876877	0.00019076318763509894	0.03139066267636292	6.345443039678715e-5
0.5955966934934935	0.00022270502421553617	0.0312562171513371	7.400414132699387e-5
0.6026036992992992	0.0002599543884706775	0.03112473722608879	8.630566639760886e-5
0.6096107051051051	0.00030339613975918333	0.03099612458618649	0.0001006508447609475
0.6166177109109109	0.00035406246570307955	0.030870287443683253	0.00011738015651616959
0.6236247167167167	0.0004131506524429829	0.030747154828223055	0.00013688792328843955
0.6306317225225225	0.0004820266774053744	0.03062666281707879	0.00015963574326446184
0.6376387283283284	0.0005623655293439185	0.030508720709022715	0.00018615623890468392
0.6446457341341342	0.0006560579626467386	0.030393254422195114	0.00021708184810409646
0.6516527399399399	0.0007653119767252901	0.03028018920146509	0.0002531415479795311
0.6586597457457457	0.0008927139668521718	0.030169461126395434	0.0002951871889059339
0.6656667515515515	0.001041259540560449	0.030061015793733367	0.00034420606877728845
0.6726737573573573	0.0012144511765057894	0.02995478861878763	0.00040135303408242586
0.6796807631631632	0.0014163891860536502	0.029850708937889207	0.0004679790829719805
0.686687768968969	0.0016518174042316617	0.029748721850497414	0.0005456481306479222
0.6936947747747748	0.0019262376450218108	0.029648780665102747	0.0006361726649517451
0.7007017805805806	0.0022460935284505227	0.029550831343529527	0.0007416748762002391
0.7077087863863863	0.002618880871261812	0.029454817318102445	0.0008646220974502883
0.7147157921921922	0.0030532882975756225	0.029360691107105263	0.0010078911120465885
0.721722797997998	0.0035595224067403175	0.029268395460725464	0.0011748130774780097
0.7287298038038038	0.004149271470373784	0.029177895429595993	0.0013692471989452703
0.7357368096096096	0.004836113961384554	0.029089154821514432	0.0015956740499682342
0.7427438154154155	0.005635943383634312	0.029002121730857332	0.0018593080610537175
0.7497508212212213	0.006567165534179919	0.02891676010062237	0.0021661900311537863
0.756757827027027	0.007650922287302551	0.028833044340273836	0.002523260785401135
0.7637648328328328	0.008911702956501049	0.028750937457959744	0.00293855862483831
0.7707718386386386	0.010377885968440808	0.028670413317888624	0.0034214020496603917
0.7777788444444445	0.012082284134390976	0.028591442881702248	0.003982504668601947
0.7847858502502503	0.014061899649939641	0.028514090913906796	0.004634063986644483
0.7917928560560561	0.016359825020434808	0.028438262209876122	0.005390113015568461
0.7987998618618619	0.019025235827853294	0.028363999150954108	0.006266711172530898
0.8058068676676676	0.022114220187723736	0.028291339202617224	0.007282139986173588
0.8128138734734734	0.02569042634554571	0.0282203182540519	0.008457095649611817
0.8198208792792793	0.029825351747000708	0.028151027452885995	0.009814775748662526
0.8268278850850851	0.034599029112354636	0.02808358699490477	0.011381065358653785
0.8338348908908909	0.04010126635359094	0.028018158064737876	0.013184900416996312
0.8408418966966967	0.0464314978204184	0.027954967851810904	0.015258175092629342
0.8478489025025026	0.053697498949072574	0.027894336737589672	0.017635251191854866
0.8548559083083083	0.06201527362802479	0.02783669200489612	0.02035283671898222
0.8618629141141141	0.07150861792416244	0.027782592849668334	0.023449733636705737
0.8688699199199199	0.08230642983255977	0.027732774991646066	0.02696583626092271
0.8758769257257257	0.09453931556184793	0.027688181752749445	0.030940789095066583
0.8828839315315316	0.10833368111292112	0.027650044299271044	0.035411962581772705
0.8898909373373374	0.12380484441137955	0.02761990705389698	0.04041185423942562
0.8968979431431432	0.1410504204923758	0.027599703931939064	0.04596576611673921
0.9039049489489489	0.16014175761215613	0.027591800719750696	0.05208862233927318
0.9109119547547547	0.18110766494128966	0.027599055039755106	0.05877945573425816
0.9179189605605605	0.20392087200691317	0.027624841085181366	0.0660167105244635
0.9249259663663664	0.22848765526854065	0.027673043726091476	0.0737546978659722
0.9319329721721722	0.2546377623923327	0.027748009896458984	0.08192016273040044
