t	CL	CD	CM
1.2e-6	-1.6943101286999993	7874.464668499998	0.6025330736099997
0.007008205805805806	-1.5048024729537528e-6	0.2554324462839576	5.362771748217141e-7
0.014015211611611612	-1.4841639396719092e-6	0.18601125300583005	5.335699573330841e-7
0.021022217417417416	-1.5345323457193137e-6	0.15323618664702413	5.322480508069817e-7
0.028029223223223224	-1.478316121589921e-6	0.13320784716575645	5.347667914910724e-7
0.03503622902902903	-1.4923134933493876e-6	0.11938712192201308	5.367191448965383e-7
0.04204323483483483	-1.4801340389198776e-6	0.1091331516158604	5.366664595030489e-7
0.04905024064064064	-1.4289812684677731e-6	0.10114694475112172	5.397172324118182e-7
0.05605724644644645	-1.4530090679838983e-6	0.09466478236893024	5.410620919781313e-7
0.06306425225225225	-1.449356293392544e-6	0.08921840884513574	5.434820350408271e-7
0.07007125805805806	-1.440091086286444e-6	0.08456889101340732	5.451255793241847e-7
0.07707826386386386	-1.430228702353859e-6	0.08055255050281944	5.487560453650952e-7
0.08408526966966967	-1.4228780146454519e-6	0.07704151607728835	5.50711116632663e-7
0.09109227547547548	-1.4134040594526244e-6	0.07394474743614597	5.523905823726981e-7
0.09809928128128129	-1.4060190141171715e-6	0.07119181120449607	5.545411661112803e-7
0.10510628708708708	-1.4008243204941752e-6	0.06872606550005358	5.57261498726125e-7
0.11211329289289289	-1.3887257473073356e-6	0.06650177037564192	5.585998516407239e-7
0.1191202986986987	-1.3822154264276753e-6	0.06448374539479265	5.597491921429382e-7
0.12612730450450452	-1.3714989273896097e-6	0.06264249202695339	5.598448339774478e-7
0.1331343103103103	-1.3813329993920007e-6	0.06095659291770052	5.618857653103247e-7
0.1401413161161161	-1.3764393243048971e-6	0.059405664027889285	5.620676739488244e-7
0.14714832192192193	-1.3724535696129848e-6	0.05797261488181564	5.636120321551655e-7
0.15415532772772772	-1.3661867130614962e-6	0.05664610576747678	5.650398361085158e-7
0.16116233353353354	-1.3559712640842431e-6	0.05541304610192419	5.680039992738614e-7
0.16816933933933934	-1.3691207341393132e-6	0.05426439253865889	5.702708481503913e-7
0.17517634514514516	-1.3508944520952457e-6	0.05319083421160969	5.715914382519691e-7
0.18218335095095095	-1.3649559417186562e-6	0.05218441293576322	5.747233984843989e-7
0.18919035675675674	-1.371860498313395e-6	0.05123800056927181	5.774727969864893e-7
0.19619736256256257	-1.3795550495055747e-6	0.05034671875598383	5.815484541847453e-7
0.20320436836836836	-1.386091131055095e-6	0.049507462018443166	5.854969595490098e-7
0.21021137417417418	-1.3909620068140278e-6	0.04871377507120704	5.901973831161874e-7
0.21721837997997998	-1.3985569055166118e-6	0.04796338924214703	5.956025677421205e-7
0.2242253857857858	-1.411665901223389e-6	0.04725190983200608	6.018157565344283e-7
0.2312323915915916	-1.3997712657078089e-6	0.046576073942304855	6.093985528064287e-7
0.23823939739739738	-1.4029790443323786e-6	0.04593350102126455	6.174872457565186e-7
0.2452464032032032	-1.414718569580719e-6	0.045321631541389275	6.269564921616293e-7
0.252253409009009	-1.430486043557674e-6	0.04473832021742736	6.374152815522026e-7
0.2592604148148148	-1.446491977178313e-6	0.04418251424434299	6.49120993716927e-7
0.26626742062062064	-1.4640007383359657e-6	0.04365133467429969	6.624674911080621e-7
0.2732744264264264	-1.4906565780279343e-6	0.04314281862805534	6.783566761439847e-7
0.28028143223223223	-1.520157667786981e-6	0.042654659757668696	6.96201218546745e-7
0.28728843803803805	-1.574914948893186e-6	0.04218788362265376	7.181705858444497e-7
0.2942954438438438	-1.6279127547163987e-6	0.04173981297378938	7.395868029080706e-7
0.30130244964964964	-1.6928583033664584e-6	0.041309390816830285	7.667794586367944e-7
0.30830945545545546	-1.759041795535954e-6	0.04089501553039274	7.970766554122845e-7
0.3153164612612613	-1.8425585633854812e-6	0.04049614044477211	8.341608175188892e-7
