t	CL	CD	CM
250.0003931	3.538281550799999e-5	0.038861259839	2.2441726013999994e-5
250.0073997135135	-4.3125408658526424e-7	0.03890637069837298	-8.712904464417153e-8
250.01440632702702	-3.526249528334984e-7	0.03864461253860229	-3.7785180883245976e-8
250.02141294054053	-3.00185609743686e-7	0.038446126554450406	-5.198676215867477e-9
250.02841955405404	-2.7060807362299745e-7	0.038285591762077235	1.0693145272389181e-8
250.03542616756755	-2.579600374331943e-7	0.03815070214333391	1.395637206907837e-8
250.0424327810811	-2.651172902298485e-7	0.03803441923958051	4.348262741835475e-9
250.0494393945946	-2.701479903473768e-7	0.03793229570037264	-4.2666515163736035e-9
250.0564460081081	-2.7779813618981445e-7	0.0378413197739667	-1.3815130456144987e-8
250.06345262162162	-2.8246176349622117e-7	0.03775935482874901	-2.0803662526292113e-8
250.07045923513513	-2.8104840217271575e-7	0.037684828020372034	-2.3632497999388852e-8
250.07746584864864	-2.771112012794789e-7	0.03761653500505026	-2.422963861885188e-8
250.08447246216215	-2.6931045674470145e-7	0.037553559168634426	-2.219025475481178e-8
250.09147907567566	-2.6134794400598323e-7	0.037495179049945	-1.9914331914917432e-8
250.09848568918918	-2.5040270515496704e-7	0.03744080081377901	-1.608861911381682e-8
250.1054923027027	-2.3795040064861885e-7	0.03738994154822916	-1.1431542058153168e-8
250.11249891621623	-2.2463257449923864e-7	0.03734219905767486	-6.469922679872124e-9
250.11950552972974	-2.1325134032723987e-7	0.0372972393118668	-2.7979039999365607e-9
250.12651214324325	-1.9860389660706337e-7	0.03725477674410081	2.6297031982796425e-9
250.13351875675676	-1.841699447362543e-7	0.03721456992605928	7.890611663708016e-9
250.14052537027027	-1.7091525391479578e-7	0.03717640937898007	1.2514208609552984e-8
250.14753198378378	-1.5686123902423537e-7	0.03714010177548474	1.767278420258148e-8
250.1545385972973	-1.3972398622171666e-7	0.03710550223855542	2.467006815250718e-8
250.1615452108108	-1.2247588232536114e-7	0.03707247528716795	3.1824182707856937e-8
250.1685518243243	-1.045928729112321e-7	0.03704089729383353	3.9397609676716166e-8
250.17555843783782	-8.373050875891365e-8	0.037010658175699596	4.8724839755833426e-8
250.18256505135136	-6.162970317256058e-8	0.03698166120981131	5.876018274967832e-8
250.18957166486487	-3.5572184171028236e-8	0.036953819610808104	7.103477195023736e-8
250.19657827837838	-7.2598950241652625e-9	0.03692705589014063	8.45533652423161e-8
250.2035848918919	2.4084172557440857e-8	0.03690129897219495	9.972124666590356e-8
250.2105915054054	6.051278553169596e-8	0.036876485602908855	1.1770977800463452e-7
250.21759811891891	1.0056403720482521e-7	0.036852558360470224	1.37619841221285e-7
250.22460473243243	1.4742678912112827e-7	0.03682946393926963	1.612664320366095e-7
250.23161134594594	2.0020513537203635e-7	0.036807154543527565	1.8809021519250727e-7
250.23861795945945	2.5897737057188355e-7	0.03678558614943798	2.1810734990034851e-7
250.24562457297296	3.2801754816003644e-7	0.036764718268967184	2.536831059616658e-7
250.2526311864865	4.0647790294809603e-7	0.03674451319741334	2.9430399691515353e-7
250.2596378	4.945862971240553e-7	0.036724932788442695	3.4002304710330974e-7
250.26664441351352	5.977181569573772e-7	0.03670594117478126	3.9382233786613854e-7
250.27365102702703	7.145050034006829e-7	0.036687520630596306	4.5482270068011366e-7
250.28065764054054	8.499263685291863e-7	0.03666964201270008	5.257708848943232e-7
250.28766425405405	1.0049133031392871e-6	0.036652278598578794	6.070782632099384e-7
250.29467086756756	1.1847933946335322e-6	0.03663540613702705	7.014353927609847e-7
250.30167748108107	1.3927464320978267e-6	0.036619002133509625	8.109117871512346e-7
250.30868409459458	1.632375325559111e-6	0.03660304529435672	9.371678889320526e-7
250.3156907081081	1.911098238574356e-6	0.03658751619213427	1.0842638129934877e-6
250.32269732162163	2.2337288625362343e-6	0.03657239653617609	1.2547010601553345e-6
250.32970393513514	2.609618321321708e-6	0.03655766889429651	1.453574244833423e-6
250.33671054864865	3.0458785596191046e-6	0.03654331697818167	1.6846142949122614e-6
250.34371716216216	3.5532617411997117e-6	0.036529325388646804	1.953631814684133e-6
250.35072377567568	4.143645993559842e-6	0.03651568007589515	2.266970598853756e-6
250.3577303891892	4.831250961332526e-6	0.03650236718335555	2.63228786364809e-6
250.3647370027027	5.631838466362369e-6	0.03648937399110473	3.0580101247651775e-6
250.3717436162162	6.566141548832584e-6	0.03647668829664198	3.5553227428366896e-6
250.37875022972972	7.655210471362747e-6	0.036464298450834105	4.135459855786195e-6
250.38575684324323	8.92291453726212e-6	0.036452193673384106	4.811144882894034e-6
250.39276345675674	1.040153940798746e-5	0.03644036377274524	5.599779266366801e-6
250.39977007027028	1.2126850643286484e-5	0.03642879881780632	6.520527881526483e-6
250.4067766837838	1.413934265764232e-5	0.03641748945099532	7.595075018506109e-6
250.4137832972973	1.6485012413003597e-5	0.036406426702458215	8.848008354087683e-6
250.4207899108108	1.9220253996203548e-5	0.036395602405079906	1.030957596941322e-5
250.42779652432432	2.241203728633599e-5	0.03638500832832981	1.2015705329331578e-5
250.43480313783783	2.6134427955708523e-5	0.036374636955036246	1.4006035930941236e-5
250.44180975135134	3.0478335079423157e-5	0.03636448090288388	1.63293208628008e-5
250.44881636486485	3.5542785847581215e-5	0.03635453309394194	1.9038456290882783e-5
250.45582297837836	4.145013158606047e-5	0.03634478696924186	2.219903919979354e-5
250.46282959189188	4.834138618272013e-5	0.03633523627702432	2.5886581204768723e-5
250.46983620540541	5.637876965306142e-5	0.036325874795124696	3.018789041633884e-5
250.47684281891893	6.57611438261385e-5	0.03631669679559327	3.52097135420666e-5
250.48384943243244	7.670037978516689e-5	0.03630769651022748	4.106509587626005e-5
250.49085604594595	8.946293685264604e-5	0.03629886884929753	4.7896936019587146e-5
250.49786265945946	0.00010434828035643831	0.036290208572563584	5.586564755431639e-5
250.50486927297297	0.00012171640895845853	0.036281711705824136	6.516352813501672e-5
250.51187588648648	0.00014197510395747722	0.036273373334401414	7.600939819475698e-5
250.5188825	0.00016560836958488698	0.03626518769945422	8.866225336959759e-5
250.5258891135135	0.00019318026156376163	0.03625715070689657	0.0001034241617765374
250.532895727027	0.0002253415562276649	0.036249258358475256	0.00012064337573308807
250.53990234054055	0.0002628627953307646	0.036241506602994876	0.00014073265340594897
250.54690895405406	0.00030663399561036504	0.036233891629058955	0.00016416836154106398
250.55391556756757	0.0003576935704726026	0.03622640989890461	0.00019150641735402846
250.56092218108108	0.00041725999706409373	0.036219057800525964	0.00022339929223871
250.5679287945946	0.0004867483536900641	0.036211831913621054	0.0002606045316536766
250.5749354081081	0.000567811644380183	0.03620472894941959	0.0003040071438033236
250.58194202162161	0.0006623763952029667	0.03619774573156859	0.000354638475706665
250.58894863513513	0.0007726958397520935	0.03619087919297314	0.00041370497489593273
250.59595524864864	0.0009013848139073561	0.03618412656075162	0.00048260639368559834
250.60296186216215	0.0010515078785824595	0.0361774849632193	0.0005629835438539468
250.6099684756757	0.001226629841052736	0.036170951749662394	0.0006567447948769981
250.6169750891892	0.001430906928462985	0.0361645243649555	0.000766115065434979
250.6239817027027	0.0016691972316082988	0.036158200435945295	0.0008936953434952868
250.63098831621622	0.0019471590367416353	0.03615197759517195	0.0010425146484991433
250.63799492972973	0.002271376919131568	0.036145853887115935	0.0012160976990165055
250.64500154324324	0.0026495512020979282	0.0361398274296874	0.001418566884767546
250.65200815675675	0.003090634164887544	0.03613389647451491	0.0016547139671554433
250.65901477027026	0.0036050831650230332	0.03612805968051449	0.0019301369639847877
250.66602138378377	0.004205067547044541	0.03612231593688412	0.0022513494905833293
250.67302799729728	0.004904777395148114	0.03611666477197029	0.002625946802282769
250.68003461081082	0.005720731136130473	0.036111106072522686	0.003062769808836882
250.68704122432433	0.006672174054736089	0.03610564058294684	0.0035721183968711657
250.69404783783784	0.0077815128342404805	0.036100270057604064	0.004165983663390257
250.70105445135135	0.009074786537433955	0.036094997307260575	0.004858299230440339
250.70806106486486	0.010582410410330737	0.036089824050974786	0.005665339700278958
250.71506767837838	0.01233962182087788	0.036084762015004206	0.0066059577031331385
250.7220742918919	0.014387423122648275	0.03607982129183357	0.00770208796016294
250.7290809054054	0.016773396392571166	0.036075015873013434	0.008979181253123405
