t	CL	CD	CM
1.2e-6	2.4994857848999996	7874.464667599998	1.4253738996999996
0.007008205805805806	-2.2272753730825325e-6	0.2554324463004206	-9.650287913151556e-7
0.014015211611611612	-1.903492203190674e-6	0.18601125291115458	-7.975891502430983e-7
0.021022217417417416	-1.802166268085134e-6	0.15323618655286217	-7.580171471833151e-7
0.028029223223223224	-1.652344550825907e-6	0.13320784695684118	-6.636066094177645e-7
0.03503622902902903	-1.6140018870543472e-6	0.11938712182250258	-6.464726735944953e-7
0.04204323483483483	-1.5762919016336505e-6	0.10913315098579841	-6.265011333743398e-7
0.04905024064064064	-1.4876275721947536e-6	0.10114694486984346	-5.634746794624216e-7
0.05605724644644645	-1.4961027497807474e-6	0.09466478234212077	-5.723144714193873e-7
0.06306425225225225	-1.4763576832930097e-6	0.0892184088873989	-5.583065886297569e-7
0.07007125805805806	-1.4540745974837738e-6	0.08456889108255312	-5.427942232656765e-7
0.07707826386386386	-1.4331697340042174e-6	0.08055255015141093	-5.264275757771167e-7
0.08408526966966967	-1.4247045070154722e-6	0.07704151605743462	-5.181505994669517e-7
0.09109227547547548	-1.4088286560469402e-6	0.07394474741392408	-5.061322842805774e-7
0.09809928128128129	-1.3966200621659279e-6	0.07119181128703804	-4.959105674667713e-7
0.10510628708708708	-1.3837761118359369e-6	0.06872606547615259	-4.853202929222226e-7
0.11211329289289289	-1.3695789346344605e-6	0.06650177045720482	-4.7388501936398695e-7
0.1191202986986987	-1.3552870472955252e-6	0.06448374540852443	-4.635731955759207e-7
0.12612730450450452	-1.3408366831999677e-6	0.0626424919599494	-4.542780002472151e-7
0.1331343103103103	-1.3440117044450483e-6	0.06095659278112347	-4.5687358556722786e-7
0.1401413161161161	-1.3331425825806342e-6	0.05940566397829121	-4.4956342973104026e-7
0.14714832192192193	-1.3165808222838023e-6	0.05797261497040905	-4.3733289568502903e-7
0.15415532772772772	-1.3077814390354463e-6	0.05664610569928664	-4.3228702777539003e-7
