t	CL	CD	CM
250.0003931	2.5815844368e-5	0.038861259842999984	1.6993577517999993e-5
250.0073997135135	-4.319928382149597e-7	0.03890637069859708	-8.751436667721683e-8
250.01440632702702	-3.541937009312431e-7	0.038644612538292496	-3.864739631704921e-8
250.02141294054053	-3.0147938740033183e-7	0.038446126555411325	-5.9024602601781075e-9
250.02841955405404	-2.720708490577164e-7	0.03828559176147415	9.896678436445542e-9
250.03542616756755	-2.6079278359997734e-7	0.03815070214341478	1.2382377332392758e-8
250.0424327810811	-2.661954374004748e-7	0.03803441923959577	3.7955184803913975e-9
250.0494393945946	-2.7264733292434213e-7	0.03793229570931875	-5.61669027596212e-9
250.0564460081081	-2.805571768561948e-7	0.03784131977480662	-1.53071208054392e-8
250.06345262162162	-2.849689908678985e-7	0.037759354755086245	-2.2257724654827392e-8
250.07045923513513	-2.850548075945979e-7	0.03768482801284932	-2.5812025956274625e-8
250.07746584864864	-2.8176899157623223e-7	0.03761652712974014	-2.6731122656617934e-8
250.08447246216215	-2.758045559950952e-7	0.037553521723838724	-2.5727259006292845e-8
250.09147907567566	-2.6662397357636394e-7	0.037495123979990656	-2.2827973372297337e-8
250.09848568918918	-2.5722550789943664e-7	0.037440735527027466	-1.9739177511312205e-8
250.1054923027027	-2.462103365279018e-7	0.037389868962148666	-1.5867218339049282e-8
250.11249891621623	-2.347604633187964e-7	0.037342122328884134	-1.1908843076813034e-8
250.11950552972974	-2.2279111670129897e-7	0.03729715923644957	-7.859694637957547e-9
250.12651214324325	-2.113593443140215e-7	0.037254694346668234	-4.194869525418068e-9
250.13351875675676	-2.0072507383794716e-7	0.03721448607935693	-1.0170534689263767e-9
250.14052537027027	-1.8803500380489744e-7	0.03717632466651262	3.373901220248694e-9
250.14753198378378	-1.7653577971931494e-7	0.03714002891653102	7.168509360503846e-9
250.1545385972973	-1.6451241168440457e-7	0.03710544030855468	1.1381076546491398e-8
250.1615452108108	-1.5149209958482085e-7	0.03707242107578596	1.6260632789858138e-8
250.1685518243243	-1.383004042263732e-7	0.03704084841602412	2.1328260511930085e-8
250.17555843783782	-1.2284613486661087e-7	0.03701061377807059	2.775876501030812e-8
250.18256505135136	-1.07586654912833e-7	0.03698162048011159	3.411584156360762e-8
250.18957166486487	-8.869548250347476e-8	0.036953781544511566	4.256882910978864e-8
250.19657827837838	-6.899913608593246e-8	0.03692702001947969	5.147712215988734e-8
250.2035848918919	-4.772301371910609e-8	0.03690126532680616	6.126152231987683e-8
250.2105915054054	-2.2785774397750317e-8	0.03687645392920519	7.309657596708333e-8
250.21759811891891	4.500931957818454e-9	0.03685252777905934	8.621982304769453e-8
250.22460473243243	3.361202829141527e-8	0.03682943491307081	1.003017860052114e-7
250.23161134594594	6.783754691146015e-8	0.03680712693395116	1.172079354800339e-7
250.23861795945945	1.0494083872309715e-7	0.0367855597441135	1.3563027053402985e-7
250.24562457297296	1.47667803295396e-7	0.036764692785227475	1.571040457754769e-7
250.2526311864865	1.958976535810644e-7	0.036744486982418	1.815268411672917e-7
250.2596378	2.4957184550604093e-7	0.03672490432068176	2.0882492559905943e-7
250.26664441351352	3.107761898482543e-7	0.03670592084338687	2.401365481535704e-7
250.27365102702703	3.805360477324933e-7	0.03668750563116438	2.759806976234293e-7
250.28065764054054	4.590725376274264e-7	0.03666963066966059	3.1643370875037493e-7
250.28766425405405	5.501637234083011e-7	0.036652270106190016	3.635725696184737e-7
250.29467086756756	6.536887551707028e-7	0.03663539964261233	4.170205127348074e-7
250.30167748108107	7.734477088247446e-7	0.03661899750048963	4.792641526861674e-7
250.30868409459458	9.105463534264913e-7	0.03660304236949353	5.506196362636124e-7
250.3156907081081	1.068689599391393e-6	0.03658751473221067	6.331350054081079e-7
250.32269732162163	1.251672539468695e-6	0.036572396200591016	7.288225133747928e-7
250.32970393513514	1.463371371571302e-6	0.036557669533750815	8.397476690014022e-7
250.33671054864865	1.708743662598714e-6	0.0365433183482194	9.685784557099208e-7
250.34371716216216	1.992898017716326e-6	0.03652932767936769	1.1180385652115653e-6
250.35072377567568	2.3242774638787086e-6	0.036515683004014206	1.292726424231214e-6
250.3577303891892	2.708954523996399e-6	0.03650237075420227	1.4958442810074763e-6
250.3647370027027	3.154938195426996e-6	0.03648937806257995	1.7316576764782783e-6
250.3717436162162	3.677420392389558e-6	0.03647669278644289	2.0084718974539922e-6
250.37875022972972	4.283396680880016e-6	0.03646430339229594	2.329864403483492e-6
250.38575684324323	4.989830030744617e-6	0.03645219907833473	2.705025657806258e-6
250.39276345675674	5.814886178938423e-6	0.03644036946608334	3.1437460514509806e-6
250.39977007027028	6.774621995779699e-6	0.03642880477278797	3.6545118654942802e-6
250.4067766837838	7.894476877535273e-6	0.03641749565675595	4.251060947925647e-6
250.4137832972973	9.20048381708924e-6	0.03640643326532134	4.947322264346855e-6
250.4207899108108	1.0722392692464944e-5	0.036395609157315066	5.759217071657261e-6
250.42779652432432	1.2497284925841671e-5	0.036385015302384624	6.706639050871383e-6
250.43480313783783	1.4569073410033305e-5	0.03637464405560035	7.81320225552281e-6
250.44180975135134	1.698321300786659e-5	0.03636448808511573	9.103092954692315e-6
250.44881636486485	1.979990564231826e-5	0.03635454045733197	1.0608691513756454e-5
250.45582297837836	2.3085526247069735e-5	0.03634479450953245	1.236550941610944e-5
250.46282959189188	2.691656741186182e-5	0.036335243879050745	1.441447196505439e-5
250.46983620540541	3.1386749127673645e-5	0.03632588247893553	1.6805833057777152e-5
250.47684281891893	3.66004521151672e-5	0.03631670450471789	1.9595435001169676e-5
